Vertical 1,Vertical 2,Noticia (link),Etiqueta,Etiqueta específica,etiqueta 3,Región,Personalidad destacada,...9,Fecha,Diario,Si,Me gusta,Simpatía,Asombro,Diversión,Descreimiento,Tristeza,Enojo,Me importa,Likes,Comentarios...22,Compartidos,Interacciones,Cuerpo del Post,Cuerpo de la noticia,Comentarios...27,Link del comentario
Economía y Situación Social,Política,https://www.facebook.com/Cadena3Argentina/posts/pfbid033wfxkCPGAgE8V9MrjGK5vGbGBskxoCSUYXabpoRwiUseV2kZ73jgEAqpAfkUyyxAl,Gabinete Nacional,Ministerio de Economía,Silvina Batakis pidió acelerar su gestión,Nacional,Silvina Batakis,Declaraciones Políticos,10/7/2022,Cadena 3,Si,44,2,0,0,152,2,42,0,,237,2,481,"Semana clave: Batakis pidió a su gabinete ""acelerar"" la gestión http://ow.ly/w9LW30snMXR","www.cadena3.com /noticia/noticias/silvina-batakis-pidio-a-su-gabinete-acelerar-la-gestion_330132
Silvina Batakis pidió a su gabinete acelerar la gestión
Cadena 3 Argentina3-4 minutes 9/7/2022
La ministra de Economía, Silvina Batakis, se prepara para afrontar una semana decisiva en la puja con los mercados por la cotización del dólar y los bonos de la deuda, así como también con las empresas por las remarcaciones y el desabastecimiento en algunos rubros.

Por eso, la titular del Palacio de Hacienda reunió durante la mañana de este sábado a su Gabinete: les pidió ""acelerar"" la gestión, luego de una semana dedicada a armar su equipo de colaboradores y tomar contacto con el FMI para transmitir que se cumplirá el acuerdo en marcha.

Los principales desafíos son en materia inflacionaria, ya que Batakis deberá aplacar las remarcaciones implementadas desde que Martín Guzmán renunció en forma sorpresiva al Ministerio de Economía hace una semana.

/Inicio Código Embebido/

/Fin Código Embebido/

Para eso se reunió con formadores de precios de alimentos y bebidas, a quienes les reclamó retrotraer a fines de junio los valores de mercaderías claves como lácteos.

También se renovaron los precios con descuento para los cortes de carne más populares, que se venden de lunes a viernes.

Además, Batakis deberá afrontar exigentes vencimientos de deuda durante julio, tanto en dólares como en pesos.

Este mes habrá vencimientos por más de $400.000 millones, en lo que será el primer test financiero tras la salida de Guzmán.

Además, en distintos días de julio debe pagar más de US$2.700 millones al FMI, otros organismos y bonistas privados que entraron al canje de títulos en 2020.

Será en un escenario en el que los bonos de la deuda soberana vienen cayendo fuerte, lo que dispara el riesgo país.

/Inicio Código Embebido/

/Fin Código Embebido/

Batakis deberá ganarse la confianza de los mercados, que ponen en duda la capacidad del Tesoro para hacer frente a los futuros vencimientos de deuda.

Tras pagarle US$ 1.300 millones al FMI el viernes, aún queda otro vencimiento por US$ 690 millones hacia fin de mes.

A eso se suman los intereses por otros US$ 700 millones que se deberán abonar este lunes a los tenedores de deuda en moneda extranjera, de los bonos canjeados por Guzmán en 2020.

Por eso la ministra de Economía pidió a sus colaboradores ""poner todo su esfuerzo para acelerar la gestión"" en las áreas de su cartera.

En el encuentro, que se realizó en el salón Scalabrini Ortiz del Palacio de Hacienda, participaron los secretarios de Política Económica, Karina Angeletti; Hacienda, Martín Di Bella; Comercio Interior, Martín Pollera; y Finanzas, Eduardo Setti.

También estuvieron el secretario de Energía, Darío Martínez; el director Ejecutivo por el Cono Sur ante el FMI, Sergio Chodos; el jefe de gabinete de asesores del Ministerio, Juan Manuel Pignocco; el secretario de Asuntos Económicos y Financieros Internacionales, Ramiro Ordoqui; y su par de la secretaría Legal y Administrativa, José Ballesteros.",,
Economía y Situación Social,Política,https://www.facebook.com/eldocetv/posts/pfbid02NTePHDi1M1MoJHsfZYLoCVeJSj8mL65GC8XKJcUvJSp45Hk1q3SKUDooeSDHfKYdl,Gabinete Nacional,Ministerio de Economía,Silvina Batakis pidió acelerar su gestión,Nacional,Silvina Batakis,Declaraciones Políticos,11/7/2022,ElDoceTv,Si,69,3,4,0,143,4,52,0,,154,14,443,"Turbulencia en los mercados
El Gobierno Nacional anunciará nuevas medidas económicas en medio de las tensiones en el dólar, inflación y escasez de productos.","Batakis ratificó las metas con el FMI, negó devaluación y prometió “no gastar más de lo que tenemos”
La ministra de Economía aseguró que buscan mantener la matriz productiva de Argentina y generar puestos de trabajo.
Por: El DoceLunes 11 de Julio de 2022
 silvina-batakis-anuncio-medidas-economicas
Silvina Batakis descartó una devaluación y prometió equilibrio fiscal.
A una semana de asumir como ministra de Economía de la Nación, Silvina Batakis anunció nuevas medidas económicas que tienen como objetivo ""garantizar el equilibrio fiscal"". ""Creo en el equilibrio fiscal, en la solvencia del Estado como promotor de la actividad económica y de puestos de trabajo"", expresó.

Durante la tarde del domingo, estuvo reunida con el presidente Alberto Fernández en la Quinta de Olivos. Allí definieron las medidas en medio de la crisis cambiaria, la escasez de productos y la presión inflacionaria. 

De esta forma, dio a conocer su primer paquete de medidas desde que llegó al Palacio de Hacienda tras la renuncia de Martín Guzmán. Aseguró que mantendrá las metas acordadas con el Fondo Monetario Internacional (FMI), que no habrá devaluaciones y dejó un mensaje de incentivo para el campo.

 + MIRÁ MÁS: El informe de PPT: los 50 millones del Pami desviados para el novio de Luana Volnovich

En el inicio de la conferencia, Batakis sostuvo que ""el mundo está en desequilibrio y afecta a Argentina"". Remarcó que trabajaron en los lineamientos del programa económico y fiscal porque ""necesitamos dar cierto orden y equilibrio a las finanzas públicas del Estado Nacional"". Y prometió: ""No vamos a gastar más de lo que tenemos"".

En ese sentido, aclaró que las cuotas presupuestarias mensuales que el Ministerio de Economía otorga a toda la administración pública nacional ""van a ser solamente acorde con la proyección de caja real"". 

""La matriz productiva en Argentina está intacta y nosotros queremos mantenerla, sostenerla, complejizarla, hacerla más productiva y generar puestos de trabajo. Queremos exportar más porque entendemos que exportamos trabajo argentino y esa es nuestra consigna, no un modelo especulativo"", sentenció.

Una por una, las medidas económicas

Sobre el Fondo Montetario Internacional (FMI)

*Se mantienen las metas acordadas con el FMI. Entendemos que es un acuerdo que firmamos como Estado y debemos cumplir. Queremos insistir en que este acuerdo es la consecuencia de una llegada del FMI a la Argentina en un momento de máxima especulación. La deuda externa en dólares es un camino que debemos transitar hacia la sostenibilidad. 

*Creación de un Comité Asesor de Deuda que evalúe, analice y haga propuestas en materia de deuda soberana en pesos.

Modificación de la Ley de Administración Financiera

*Todos los organismos del sector público tienen que estar contemplados en el manejo eficiente del presupuesto y de las erogaciones. En ese sentido vamos a incluir todos los efectivos de cada uno de los organismos dentro de la planificación.

*Sistema de cuentas únicas, como sucede en la mayoría de las provincias argentinas, para garantizar y planificar la utilización eficiente de los recursos del Estado. El objetivo es ahorrar 600 millones de pesos.

*Modificación con la administración del personal que tiene el sector público y proponemos que ese congelamiento del personal se amplíe a todos los organismos del Estado.

*Argentina tiene que transitar por un sendero de tasas de interés en un camino positivo. Vamos a respetar el cronograma de emisiones que tenemos previstos, fijado desde principios de año, y vamos a ir un terreno de tasas positivas con los instrumentos del sector público nacional.

*Ofrecerán otros tipos de instrumentos para quienes quieran invertir en el Estado puedan hacerlo salvaguardando los movimientos del tipo de cambio.

El dólar, importaciones y exportaciones

*El tipo de cambio multilateral ""está en equilibrio, no vemos movimientos especulativos"".

*Argentina va a tener una exportación récord (cosecha) este año y eso está permitiendo sostener el gran incremento en la energía a nivel mundial. 

*En materia energética venimos sosteniendo el aumento de la provisión y una buena noticia fue que se abrieron los sobres de licitación del primer tramo del gasoducto Néstor Kirchner. Eso nos permite tener una expectativa de crecimiento mucho más fuerte y revertir importaciones.

Tarifas

*El viernes 15 de julio estará listo para toda la población la instrucción del Decreto 332/2022 que tiene que ver con la segmentación de las tarifas para los distintos tipos de población. Se implementará tal cual.

Control de precios

*Conformarán la autoridad nacional de defensa de la competencia. Avanzarán en su reglamentación para proponer el concurso de ese tribunal: ""No podemos permitir abuso de precios. Lo que sucedió esta semana no tiene ninguna explicación técnica y son especulaciones"". 

*En materia fiscal, migrarán el organismo fiscal de evaluaciones inmobiliarias al Ministerio de Economía que permita hacer comparables el valor de las evaluaciones inmobiliarias en todas las provincias y permita ""ser más justos con cada uno de los contribuyentes"".",,
Economía y Situación Social,Política,https://www.facebook.com/eldocetv/posts/pfbid0G6qvTGWMWiYenFZ48R8DhXsfGYGjb2hbhbADRxgLBmbVKGXJk8iZr6kGhQ9tyuFNl,Gabinete Nacional,Ministerio de Economía,Silvina Batakis pidió acelerar su gestión,Nacional,Silvina Batakis,Declaraciones Políticos,11/7/2022,ElDoceTv,Si,40,1,1,0,141,1,41,0,,167,6,398,"Las claves del anuncio de la ministra de Economía
Prometió continuar con el acuerdo del FMI, dijo que el Gobierno no  devaluará y no gastará más de lo que recauda.","Batakis ratificó las metas con el FMI, negó devaluación y prometió “no gastar más de lo que tenemos”
La ministra de Economía aseguró que buscan mantener la matriz productiva de Argentina y generar puestos de trabajo.
Por: El DoceLunes 11 de Julio de 2022
 silvina-batakis-anuncio-medidas-economicas
Silvina Batakis descartó una devaluación y prometió equilibrio fiscal.
A una semana de asumir como ministra de Economía de la Nación, Silvina Batakis anunció nuevas medidas económicas que tienen como objetivo ""garantizar el equilibrio fiscal"". ""Creo en el equilibrio fiscal, en la solvencia del Estado como promotor de la actividad económica y de puestos de trabajo"", expresó.

Durante la tarde del domingo, estuvo reunida con el presidente Alberto Fernández en la Quinta de Olivos. Allí definieron las medidas en medio de la crisis cambiaria, la escasez de productos y la presión inflacionaria. 

De esta forma, dio a conocer su primer paquete de medidas desde que llegó al Palacio de Hacienda tras la renuncia de Martín Guzmán. Aseguró que mantendrá las metas acordadas con el Fondo Monetario Internacional (FMI), que no habrá devaluaciones y dejó un mensaje de incentivo para el campo.

 + MIRÁ MÁS: El informe de PPT: los 50 millones del Pami desviados para el novio de Luana Volnovich

En el inicio de la conferencia, Batakis sostuvo que ""el mundo está en desequilibrio y afecta a Argentina"". Remarcó que trabajaron en los lineamientos del programa económico y fiscal porque ""necesitamos dar cierto orden y equilibrio a las finanzas públicas del Estado Nacional"". Y prometió: ""No vamos a gastar más de lo que tenemos"".

En ese sentido, aclaró que las cuotas presupuestarias mensuales que el Ministerio de Economía otorga a toda la administración pública nacional ""van a ser solamente acorde con la proyección de caja real"". 

""La matriz productiva en Argentina está intacta y nosotros queremos mantenerla, sostenerla, complejizarla, hacerla más productiva y generar puestos de trabajo. Queremos exportar más porque entendemos que exportamos trabajo argentino y esa es nuestra consigna, no un modelo especulativo"", sentenció.

Una por una, las medidas económicas

Sobre el Fondo Montetario Internacional (FMI)

*Se mantienen las metas acordadas con el FMI. Entendemos que es un acuerdo que firmamos como Estado y debemos cumplir. Queremos insistir en que este acuerdo es la consecuencia de una llegada del FMI a la Argentina en un momento de máxima especulación. La deuda externa en dólares es un camino que debemos transitar hacia la sostenibilidad. 

*Creación de un Comité Asesor de Deuda que evalúe, analice y haga propuestas en materia de deuda soberana en pesos.

Modificación de la Ley de Administración Financiera

*Todos los organismos del sector público tienen que estar contemplados en el manejo eficiente del presupuesto y de las erogaciones. En ese sentido vamos a incluir todos los efectivos de cada uno de los organismos dentro de la planificación.

*Sistema de cuentas únicas, como sucede en la mayoría de las provincias argentinas, para garantizar y planificar la utilización eficiente de los recursos del Estado. El objetivo es ahorrar 600 millones de pesos.

*Modificación con la administración del personal que tiene el sector público y proponemos que ese congelamiento del personal se amplíe a todos los organismos del Estado.

*Argentina tiene que transitar por un sendero de tasas de interés en un camino positivo. Vamos a respetar el cronograma de emisiones que tenemos previstos, fijado desde principios de año, y vamos a ir un terreno de tasas positivas con los instrumentos del sector público nacional.

*Ofrecerán otros tipos de instrumentos para quienes quieran invertir en el Estado puedan hacerlo salvaguardando los movimientos del tipo de cambio.

El dólar, importaciones y exportaciones

*El tipo de cambio multilateral ""está en equilibrio, no vemos movimientos especulativos"".

*Argentina va a tener una exportación récord (cosecha) este año y eso está permitiendo sostener el gran incremento en la energía a nivel mundial. 

*En materia energética venimos sosteniendo el aumento de la provisión y una buena noticia fue que se abrieron los sobres de licitación del primer tramo del gasoducto Néstor Kirchner. Eso nos permite tener una expectativa de crecimiento mucho más fuerte y revertir importaciones.

Tarifas

*El viernes 15 de julio estará listo para toda la población la instrucción del Decreto 332/2022 que tiene que ver con la segmentación de las tarifas para los distintos tipos de población. Se implementará tal cual.

Control de precios

*Conformarán la autoridad nacional de defensa de la competencia. Avanzarán en su reglamentación para proponer el concurso de ese tribunal: ""No podemos permitir abuso de precios. Lo que sucedió esta semana no tiene ninguna explicación técnica y son especulaciones"". 

*En materia fiscal, migrarán el organismo fiscal de evaluaciones inmobiliarias al Ministerio de Economía que permita hacer comparables el valor de las evaluaciones inmobiliarias en todas las provincias y permita ""ser más justos con cada uno de los contribuyentes"".",,
Política,Economía y Situación Social,https://www.instagram.com/p/Cf33lkosQgV/,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,11/7/2022,Instagram-ElDoceTv,Si,,,,,,,,,2885,352,,3237,"Las medidas del Batakis, con el foco en el equilibrio fiscal 💸

Era el discurso más esperado -en materia económica- desde la renuncia de Guzmán. La nueva ministra de Economía de la Nación, Silvina Batakis, anunció medidas y dejó definiciones clave para los mercados, en medio de un contexto de incertidumbre que disparó la inflación, el precio del dólar blue y la caída de las acciones argentinas en el mundo.

""Necesitamos dar cierto orden y equilibrio en las finanzas públicas del Estado nacional. Las medidas tienen que ver con garantizar el equilibrio fiscal. Soy una persona que cree mucho en el equilibrio fiscal, creo en la solvencia del Estado como promotor de la economía y de la generación de puestos de trabajo"", expresó la funcionaria nacional.

Algunas de las medidas más importantes: freno a las contrataciones en el Estado, ejecuciones presupuestarias ""reales"" y acordes a los ingresos, segmentación de tarifas (que se conocerán este viernes), control de precios ante aumentos ""desmedidos"" y cumplimiento de las metas acordadas con el FMI, entre otras.",,,
Política,Economía y Situación Social,https://www.instagram.com/p/Cf4K4LYMypB/,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,11/7/2022,Instagram-Cadena3,Si,,,,,,,,,255,81,,336,"LAS PRIMERAS DEFINICIONES DE BATAKIS 🎙️
La titular de Hacienda encabezó una conferencia de prensa junto a otros ministros del Gobierno y anunció el rumbo que tomará la cartera

¿Qué te parece? ¿Lo considerás viable?",,,
Política,Economía y Situación Social,https://www.facebook.com/Cadena3Argentina/posts/pfbid0KfgsV7yVqxpXvRYzRX5oqYce914buta4JupvPriALuE3TPQKVAUE7dVJuT1Q4GT2l,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,11/7/2022,Cadena 3,Si,53,3,1,0,156,4,42,0,,175,22,456,"LAS PRIMERAS DEFINICIONES DE BATAKIS  🎙️
La titular de Hacienda encabezó una conferencia de prensa junto a otros ministros del Gobierno y anunció el rumbo que tomará la cartera
¿Qué te parece? ¿Lo considerás viable?","LAS PRIMERAS DEFINICIONES DE BATAKIS  🎙️
La titular de Hacienda encabezó una conferencia de prensa junto a otros ministros del Gobierno y anunció el rumbo que tomará la cartera
¿Qué te parece? ¿Lo considerás viable?",,
Política,Economía y Situación Social,https://www.instagram.com/p/Cf44CGksd9M/,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,11/7/2022,Instagram-Cadena3,Si,,,,,,,,,1415,106,,1521,"MERCADOS 💰
El dólar blue cerró hoy en baja, a $268 para la venta, y retrocedieron los tipos de cambio financieros, según las cotizaciones del mercado, tras los anuncios de la ministra de Economía, Silvina Batakis.

💵 La divisa marginal inició la semana con un retroceso, el primero en las últimas cuatro jornadas, y perforó los $273 del viernes con una baja de $5.

💸La brecha cambiaria con el tipo de cambio oficial mayorista cedió hasta un 109,6%.📲",,,
Política,Economía y Situación Social,https://www.instagram.com/p/Cf34dqNsEol/,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,11/7/2022,Instagram-ElResaltador,Si,,,,,,,,,135,10,,145," La ministra anunció nuevas medidas económicas

👉🏽 En conferencia de prensa, Silvina Batakis, reafirmó que su objetivo es dar ""orden y equilibrio a las finanzas públicas""

🗣 Anunció un paquete de medidas en línea con la política de “equilibrio fiscal” que propondrá su administración y sostuvo que desde el Estado “no vamos a gastar más de lo que tenemos”

Algunas de las medidas y definiciones son 👇🏽

🔺 Se mantienen las metas firmadas en el acuerdo firmado con el FMI
🔺 Se creará un Comité de Seguimiento de la Deuda, encargado de controlar el cumplimiento estricto del acuerdo firmado con el FMI
🔺 Habrá una modificación de la Ley de Administración Financiera tendiente a cumplir y dar más eficiencia a las erogaciones del Estado
🔺 Se mantendrán las tasas de interés fijadas a principio de año
🔺 Respecto de la situación del dólar, “el tipo de cambio multilateral está en una situación de equilibrio y no vemos movimientos especulativos en ese sentido”
🔺 El próximo viernes 15 de julio se publicará la segmentación de tarifas de los servicios públicos modificadas según los distintos tipos población
🔺 Migrar el organismo fiscal de evaluaciones inmobiliarias a la órbita del Ministerio de Economía, que se encargará de “comparar el valor de las valuaciones inmobiliarias” y generar “un acto de justicia” para quienes sufren las inestabilidades del mercado inmobiliario

🤔 ¿Qué pensás de estas medidas?

Te invitamos a leer la nota completa para conocer en detalle las medidas de la cartera económica ",,,
Política,Economía y Situación Social,https://www.facebook.com/Cadena3Argentina/posts/pfbid0XhkzNaEuywqhMFZUBAh1r5vsv64mRq1dLu7e8mQsMWSVHob5rhNpFW35QHHwXCvJl,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,12/7/2022,Cadena 3,Si,179,9,2,0,210,0,2,4,,135,21,562,"El dólar ""blue"" operó en baja tras los anuncios de Batakis ","El dólar ""blue"" operó en baja tras los anuncios de Batakis
La divisa norteamericana en el segmento informal se ofreció a $268, mientras que las cotizaciones financieras también se movían para abajo en las negociaciones de la jornada.

11/07/2022 | 17:56

Redacción Cadena 3

  

FOTO: El dólar informal cayó tras los anuncios de la ministra de Economía.

‹›

El dólar blue cerró hoy en baja, a $268 para la venta, y retrocedieron los tipos de cambio financieros, según las cotizaciones del mercado, tras los anuncios de la ministra de Economía, Silvina Batakis.

La divisa marginal inició la semana con un retroceso, el primero en las últimas cuatro jornadas, y perforó los $273 del viernes con una baja de $5.

La brecha cambiaria con el tipo de cambio oficial mayorista cedió hasta un 109,6%.

Mirá también

Audio
Crisis económica

Uno a uno, los principales anuncios de la ministra Batakis
Los dólares financieros frenaron su marcha alcista tras los anuncios de nuevas medidas económicas y se cotizaron con bajas cercanas al 2%, luego de cerrar la semana anterior por encima de los $300.

Según especialistas, los anuncios parecieron amenguar la tensión en el mercado, aunque se interpretó como un compás de espera para ver si con el tiempo se materializan y logran un explícito apoyo político.

El dólar contado con liquidación retrocedió un 1,7% hasta los $296,84, por lo que la brecha con el tipo de cambio oficial se redujo al 132%.

Mirá también

Crisis económica

Batakis: ""Se mantienen las metas acordadas con el FMI""
El MEP o dólar bolsa bajó un 1,6% hasta los $284,35 y la diferencia con el tipo de cambio oficial se ubicó en el 123,55%.

El dólar sin impuestos avanzó 78 centavos a $134,67, según el promedio del mercado, mientras que en el Banco Nación el billete estadounidense subió 25 centavos, a $133,50 para la venta.

El ahorro o dólar solidario, que incluye los impuestos, se robusteció $1,30 en promedio, a $222,21, mientras que el dólar mayorista ascendió 55 centavos, a $127,35.

El Banco Central (BCRA) terminó la rueda con un saldo positivo por primera vez en el mes, al comprar US$ 80 millones, luego de un comienzo de julio con ventas significativas.

Este mes, el saldo del BCRA en sus intervenciones en el mercado alcanzó un saldo negativo de alrededor de US$ 658 millones y en el año acumuló reservas por US$ 1.200 millones la autoridad monetaria.

Temprano este lunes, antes de que abrieran las operaciones cambiarias y después de una semana de volatilidad extrema en la ""city"" porteña, Batakis destacó la importancia de que la Argentina avance en forma paulatina hacia un ""equilibrio fiscal"" y que ajuste el gasto público en función de los ingresos.",,
Política,Economía y Situación Social,https://www.facebook.com/Cadena3Argentina/posts/pfbid02g9tnNAENutsxk4pBJFpU3wh99hLARt8czppzCpCQr284rmJmmJk42DwuzfVL6B4zl,Gabinete Nacional,Ministerio de Economía,Plan económico de Silvina Batakis,Nacional,Silvina Batakis,,12/7/2022,Cadena 3,Si,23,1,3,0,49,1,3,1,,48,1,130,"Una a una, las principales medidas y definiciones que dejó la ministra Batak ","Una a una, las principales medidas y definiciones que dejó la ministra Batakis
Buscó dar certeza a los mercados sobre el pago de deuda, anticipó una suba de tasas y puso mucho énfasis en el equilibrio de las cuentas públicas.   

11/07/2022 | 10:18

Redacción Cadena 3

  

FOTO: Silvina Batakis.


AUDIO: Una a una, las principales medidas de la ministra Batakis

‹›


Buscar el equilibrio de las cuentas públicas, pagar la deuda a bonistas y cumplir con el programa acordado con el FMI fueron los puntos centrales de la primera conferencia de prensa de la ministra de Economía, Silvina Batakis.

Entre las medidas anunciadas, mencionó: 

- Anunció que las cuotas presupuestaria mensuales que el Ministerio de Economía otorga van a ser solamente acorde con la proyección de caja real. ""No vamos a gastar más de lo que tenemos"", dijo Batakis. 

- Se mantienen las metas del acuerdo del FMI. ""Es un acuerdo que firmamos como Estado y que tenemos que cumplir"", enfatizó. 

- Buscaremos tasas de interés por encima de la inflación para la deuda del Tesoro: ""Argentina tiene que transitar un sendero de tasa de interés en sentido real positivo"", señaló.

- Creación de un comité Asesor de Análisis de la Deuda Soberana en Pesos.

- Se modifica la Ley de Administración Financiera. Todos los ministerios y empresas del Estado tendrán que trabajar en la eficiencia en sus gastos. Habrá un sistema de cuentas únicas para que todas las erogaciones en efectivo salgan de una caja central. Se espera generar ahorros de 600 millones de pesos.

- También se congelará el ingreso de personal al Estado, ampliándose a todos los organismos descentralizados, no solo en la administración central.

- Se va a migrar el organismo fiscal de evaluaciones inmobiliarias al Ministerio de Economía, a fin de homogeneizar las valuaciones, hoy distintas según las provincias.

- Cronograma de emisión: se va a respetar el cronograma establecido.

- Tipo de Cambio: entienden que el tipo de cambio multilateral está en posición de equilibrio, por lo que no ven necesidad de que haya movimientos.

- Energía: se abrieron los sobres de licitación del primer tramo del gasoducto Néstor Kirchner. El viernes próximo va a estar disponible para toda la población el formulario para la segmentación de las tarifas.

- Se reglamentará el tribunal de Defensa de la Competencia para arbitrar y controlar los aumentos de precios desmedidos.",,
Política,Economía y Situación Social,https://www.instagram.com/p/Cf-FoHtLQuh/,Gabinete Nacional,Renunció Adrián Cosentino,,Nacional,Adrián Cosentino,Declaraciones Políticos,13/7/2022,Instagram-LaVoz,Si,,,,,,,,,379,42,,421,"Adrián Cosentino dejó esta tarde su cargo como titular de la Comisión Nacional de Valores (CNV), puesto que ocupaba desde el inicio de la gestión de gobierno del Frente de Todos.

👉🏻 La renuncia de Cosentino se dio en simultáneo con la salida del directorio de la CNV de Matías Isasa y, hasta este miércoles por la tarde, no se descartaban más renuncias.

👉🏻 Estos movimientos en el organismo autárquico encargado de la promoción, supervisión y control del mercado de capitales responden a los cambios que vienen ocurriendo desde la designación de Silvina Batakis en remplazo de Martín Guzmán: la CNV funciona bajo la órbita del ministerio de Economía.",,,
Deportes,,https://www.facebook.com/eldocetv/posts/pfbid032a4C53LxMB2YYGhmYrA84ZJEM745TWCYAhjTsjAMwwU4nK5JnQm3VZzrwKaoR9CEl,Fútbol,Copa Libertadores,Talleres venció a Colón,Internacional,,,7/7/2022,ElDoceTv,Si,1800,732,0,0,177,0,2,22,,304,65,3102," Locura matadora
Estallaron las celebraciones por toda la ciudad. Las redes reventaron con la algarabía albiazul y el CM del Twitter oficial de la ""T"" se entregó a los placeres de la demencia."," Talleres gigante: festejos y repercusiones del histórico pase a cuartos de final
La vereda albiazul de Córdoba está extasiada de felicidad ante la clasificación inédita en Copa Libertadores. Algarabía en el Patio Olmos, estallidos en redes sociales y un CM que perdió la cabeza.
Por: El DoceMiércoles 06 de Julio de 2022
cm loco
Algunas de las publicaciones del CM del Matador.
La histórica clasificación de Talleres a cuartos de final de la Copa Libertadores desencadenó la locura de sus hinchas. La alegría por el inédito logro generó el clásico festejo en el Patio Olmos, mucha repercusión en las redes sociales y hasta la pérdida de la cordura del administrador de la cuenta oficial de Twitter de la ""T"".

+ MIRÁ MÁS: Talleres de América: la hoja de ruta de lo que se viene en la Copa Libertadores

Apenas terminado el encuentro ante Colón, en el que el Matador se impuso por 2 a 0, comenzaron a estallar las clásicas bombas de estruendo en diferentes barrios de Córdoba. Minutos después, un nutrido grupo de hinchas se congregó al frente del mencionado centro comercial, tal como lo hacen todas las parcialidades ante algún logro deportivo de sus equipos.


Los fanáticos albiazules también inundaron las redes con expresiones de orgullo ante la gesta del conjunto de Pedro Caixinha. Otro que celebró como un hincha más fue Nahuel Bustos, exjugador del club de Barrio Jardín. Con un simple mensaje, el delantero demostró su amor por la camiseta azul y blanca. ""Juju, Talleres nomás, culia"", fueron las palabras bien cordobesas del ex-Girona.


Se volvió loco

El que perdió totalmente la cordura fue el community manager de la ""T"". Comenzó festejando con un descontrolado grito de gol en el tanto de Ángelo Martino, el que selló la inédita gesta.

", ,
Deportes,, https://www.facebook.com/eldocetv/posts/pfbid02KTnEgPyJBdq9GvTgqtmTpxR4DEGb5fQfQ7KwsQkYWTFddAU1xvNJQMtpBw9Lxbrbl,Fútbol,Copa Libertadores,Talleres venció a Colón,Internacional,Andrés Fassi,,7/7/2022,ElDoceTv,Si,211,37,0,0,25,0,0,0,,101,1,375," Festejos por la clasificación histórica
Andrés Fassi, presidente de Talleres, habló en Córdoba tras avanzar a cuartos de final de la Libertadores. Realizó un especial agradecimiento por el apoyo a la institución."," Fassi dijo que irán “hasta las últimas consecuencias” por la agresión a los hinchas
""Talleres bregará por su gente"", recalcó el presidente del club luego de los ataques de la Policía de Santa Fe. Tras obtener la clasificación a cuartos de final de la Libertadores, señaló que el desafío está en mejorar el protagonismo en la Liga Profesional.

", ,
